Run_ID,Iteration,Best_Fitness,Correct_Outputs,Active_Gates
1,1,24,24,6
1,2,24,24,6
1,3,24,24,6
1,4,24,24,6
1,5,24,24,6
1,6,24,24,6
1,7,24,24,6
1,8,24,24,6
1,9,24,24,6
1,10,24,24,6
1,11,24,24,6
1,12,24,24,6
1,13,24,24,6
1,14,24,24,6
1,15,24,24,6
1,16,24,24,6
1,17,24,24,6
1,18,24,24,6
1,19,24,24,6
1,20,24,24,6
1,21,24,24,6
1,22,24,24,6
1,23,24,24,6
1,24,28,28,4
1,25,28,28,4
1,26,28,28,4
1,27,28,28,4
1,28,28,28,4
1,29,28,28,4
1,30,28,28,4
1,31,28,28,4
1,32,28,28,4
1,33,28,28,4
1,34,28,28,4
1,35,28,28,4
1,36,28,28,4
1,37,28,28,4
1,38,28,28,4
1,39,28,28,4
1,40,28,28,4
1,41,28,28,4
1,42,28,28,4
1,43,28,28,4
1,44,28,28,4
1,45,28,28,4
1,46,28,28,4
1,47,28,28,4
1,48,28,28,4
1,49,28,28,4
1,50,28,28,4
1,51,28,28,4
1,52,28,28,4
1,53,28,28,4
1,54,28,28,4
1,55,28,28,4
1,56,28,28,4
1,57,28,28,4
1,58,28,28,4
1,59,28,28,4
1,60,28,28,4
1,61,28,28,4
1,62,28,28,4
1,63,28,28,4
1,64,28,28,4
1,65,28,28,4
1,66,28,28,4
1,67,28,28,4
1,68,28,28,4
1,69,28,28,4
1,70,28,28,4
1,71,28,28,4
1,72,28,28,4
1,73,28,28,4
1,74,28,28,4
1,75,28,28,4
1,76,28,28,4
1,77,28,28,4
1,78,40,32,4
1,79,40,32,4
1,80,40,32,4
1,81,40,32,4
1,82,40,32,4
1,83,40,32,4
1,84,40,32,4
1,85,40,32,4
1,86,40,32,4
1,87,40,32,4
1,88,40,32,4
1,89,40,32,4
1,90,40,32,4
1,91,40,32,4
1,92,40,32,4
1,93,40,32,4
1,94,40,32,4
1,95,40,32,4
1,96,40,32,4
1,97,40,32,4
1,98,40,32,4
1,99,40,32,4
1,100,40,32,4
2,1,20,20,5
2,2,20,20,5
2,3,24,24,5
2,4,24,24,5
2,5,24,24,5
2,6,24,24,5
2,7,24,24,5
2,8,24,24,5
2,9,24,24,5
2,10,24,24,5
2,11,24,24,5
2,12,24,24,5
2,13,24,24,5
2,14,24,24,5
2,15,24,24,5
2,16,24,24,5
2,17,24,24,5
2,18,24,24,5
2,19,24,24,5
2,20,24,24,5
2,21,24,24,5
2,22,24,24,5
2,23,24,24,5
2,24,24,24,5
2,25,24,24,5
2,26,24,24,5
2,27,24,24,5
2,28,24,24,5
2,29,24,24,5
2,30,24,24,5
2,31,24,24,5
2,32,24,24,5
2,33,24,24,5
2,34,38,32,6
2,35,38,32,6
2,36,38,32,6
2,37,38,32,6
2,38,38,32,6
2,39,38,32,6
2,40,38,32,6
