Run_ID,Iteration,Best_Fitness,Correct_Outputs,Active_Gates
1,1,16,8,4
1,2,16,8,4
1,3,16,8,4
1,4,16,8,4
1,5,16,8,4
1,6,16,8,4
1,7,16,8,4
1,8,16,8,4
1,9,16,8,4
1,10,16,8,4
1,11,16,8,4
1,12,16,8,4
1,13,16,8,4
1,14,16,8,4
1,15,16,8,4
1,16,16,8,4
1,17,16,8,4
1,18,16,8,4
1,19,16,8,4
1,20,16,8,4
1,21,16,8,4
1,22,16,8,4
1,23,16,8,4
1,24,16,8,4
1,25,16,8,4
1,26,16,8,4
1,27,16,8,4
1,28,16,8,4
1,29,16,8,4
1,30,16,8,4
1,31,16,8,4
1,32,16,8,4
1,33,16,8,4
1,34,16,8,4
1,35,16,8,4
1,36,16,8,4
1,37,16,8,4
1,38,16,8,4
1,39,16,8,4
1,40,16,8,4
1,41,16,8,4
1,42,16,8,4
1,43,16,8,4
1,44,16,8,4
1,45,16,8,4
1,46,16,8,4
1,47,16,8,4
1,48,16,8,4
1,49,16,8,4
1,50,16,8,4
1,51,16,8,4
1,52,16,8,4
1,53,16,8,4
1,54,16,8,4
1,55,16,8,4
1,56,16,8,4
1,57,16,8,4
1,58,16,8,4
1,59,16,8,4
1,60,16,8,4
1,61,16,8,4
1,62,16,8,4
1,63,16,8,4
1,64,16,8,4
1,65,16,8,4
1,66,16,8,4
1,67,16,8,4
1,68,16,8,4
1,69,16,8,4
1,70,16,8,4
1,71,16,8,4
1,72,16,8,4
1,73,16,8,4
1,74,16,8,4
1,75,16,8,4
1,76,16,8,4
1,77,16,8,4
1,78,16,8,4
1,79,16,8,4
1,80,16,8,4
1,81,16,8,4
1,82,16,8,4
1,83,16,8,4
1,84,16,8,4
1,85,16,8,4
1,86,16,8,4
1,87,16,8,4
1,88,16,8,4
1,89,16,8,4
1,90,16,8,4
1,91,16,8,4
1,92,16,8,4
1,93,16,8,4
1,94,16,8,4
1,95,16,8,4
1,96,16,8,4
1,97,16,8,4
1,98,16,8,4
1,99,16,8,4
1,100,16,8,4
2,1,7,7,2
2,2,7,7,2
2,3,7,7,2
2,4,7,7,2
2,5,7,7,2
2,6,7,7,2
2,7,7,7,2
2,8,7,7,2
2,9,7,7,2
2,10,7,7,2
2,11,7,7,2
2,12,15,8,5
2,13,15,8,5
2,14,15,8,5
2,15,15,8,5
2,16,15,8,5
2,17,15,8,5
2,18,15,8,5
2,19,15,8,5
2,20,15,8,5
2,21,15,8,5
2,22,15,8,5
2,23,15,8,5
