Run_ID,Iteration,Best_Fitness,Correct_Outputs,Active_Gates
1,1,14,14,2
1,2,14,14,2
1,3,14,14,2
1,4,14,14,2
1,5,14,14,2
1,6,14,14,2
1,7,14,14,2
1,8,14,14,2
1,9,14,14,2
1,10,14,14,2
1,11,14,14,2
1,12,14,14,2
1,13,14,14,2
1,14,15,15,5
1,15,15,15,5
1,16,15,15,5
1,17,15,15,5
1,18,15,15,5
1,19,15,15,5
1,20,15,15,5
1,21,15,15,5
1,22,15,15,5
1,23,15,15,5
1,24,15,15,5
1,25,15,15,5
1,26,15,15,5
1,27,15,15,5
1,28,15,15,5
1,29,15,15,5
1,30,15,15,5
1,31,15,15,5
1,32,15,15,5
1,33,15,15,5
1,34,15,15,5
1,35,15,15,5
1,36,15,15,5
1,37,15,15,5
1,38,15,15,5
1,39,15,15,5
1,40,15,15,5
1,41,15,15,5
1,42,15,15,5
1,43,15,15,5
1,44,15,15,5
1,45,15,15,5
1,46,15,15,5
1,47,15,15,5
1,48,15,15,5
1,49,15,15,5
1,50,15,15,5
1,51,15,15,5
1,52,15,15,5
1,53,15,15,5
1,54,15,15,5
1,55,15,15,5
1,56,15,15,5
1,57,15,15,5
1,58,15,15,5
1,59,15,15,5
1,60,15,15,5
1,61,23,16,5
1,62,23,16,5
1,63,23,16,5
1,64,23,16,5
1,65,23,16,5
1,66,23,16,5
1,67,23,16,5
1,68,23,16,5
1,69,23,16,5
1,70,23,16,5
1,71,23,16,5
1,72,23,16,5
1,73,23,16,5
1,74,23,16,5
1,75,23,16,5
1,76,23,16,5
1,77,23,16,5
1,78,23,16,5
1,79,23,16,5
1,80,23,16,5
1,81,23,16,5
1,82,23,16,5
1,83,23,16,5
1,84,23,16,5
1,85,23,16,5
1,86,23,16,5
1,87,23,16,5
1,88,23,16,5
1,89,23,16,5
1,90,23,16,5
1,91,23,16,5
1,92,23,16,5
1,93,23,16,5
1,94,23,16,5
1,95,23,16,5
1,96,23,16,5
1,97,23,16,5
1,98,23,16,5
1,99,23,16,5
1,100,23,16,5
2,1,14,14,2
2,2,14,14,2
2,3,14,14,2
2,4,14,14,2
2,5,14,14,2
2,6,14,14,2
2,7,14,14,2
2,8,14,14,2
2,9,14,14,2
2,10,15,15,4
2,11,15,15,4
2,12,15,15,4
2,13,15,15,4
2,14,15,15,4
2,15,15,15,4
2,16,15,15,4
2,17,15,15,4
2,18,15,15,4
2,19,15,15,4
2,20,15,15,4
2,21,15,15,4
2,22,15,15,4
2,23,15,15,4
2,24,15,15,4
2,25,15,15,4
2,26,15,15,4
2,27,15,15,4
2,28,15,15,4
2,29,15,15,4
2,30,15,15,4
2,31,15,15,4
2,32,15,15,4
2,33,15,15,4
2,34,15,15,4
2,35,15,15,4
2,36,15,15,4
2,37,15,15,4
2,38,15,15,4
2,39,15,15,4
2,40,15,15,4
2,41,15,15,4
2,42,15,15,4
2,43,15,15,4
2,44,15,15,4
2,45,15,15,4
2,46,15,15,4
2,47,15,15,4
2,48,15,15,4
2,49,15,15,4
2,50,15,15,4
2,51,15,15,4
2,52,15,15,4
2,53,15,15,4
2,54,15,15,4
2,55,15,15,4
2,56,15,15,4
2,57,15,15,4
2,58,15,15,4
2,59,15,15,4
2,60,15,15,4
2,61,15,15,4
2,62,15,15,4
2,63,15,15,4
2,64,15,15,4
2,65,15,15,4
2,66,15,15,4
2,67,15,15,4
2,68,15,15,4
2,69,15,15,4
2,70,15,15,4
2,71,15,15,4
2,72,15,15,4
2,73,15,15,4
2,74,15,15,4
2,75,15,15,4
2,76,15,15,4
2,77,15,15,4
2,78,15,15,4
2,79,15,15,4
2,80,15,15,4
2,81,15,15,4
2,82,15,15,4
2,83,15,15,4
2,84,15,15,4
2,85,15,15,4
2,86,15,15,4
2,87,15,15,4
2,88,15,15,4
2,89,15,15,4
2,90,15,15,4
2,91,15,15,4
2,92,15,15,4
2,93,15,15,4
2,94,15,15,4
2,95,15,15,4
2,96,15,15,4
2,97,15,15,4
2,98,15,15,4
2,99,15,15,4
2,100,15,15,4
3,1,14,14,2
3,2,14,14,2
3,3,14,14,2
3,4,14,14,2
3,5,14,14,2
3,6,14,14,2
3,7,14,14,2
3,8,14,14,2
3,9,15,15,6
3,10,15,15,6
3,11,15,15,6
3,12,15,15,6
3,13,15,15,6
3,14,15,15,6
3,15,15,15,6
3,16,15,15,6
3,17,15,15,6
3,18,15,15,6
3,19,15,15,6
3,20,15,15,6
3,21,15,15,6
3,22,15,15,6
3,23,15,15,6
3,24,15,15,6
3,25,15,15,6
3,26,15,15,6
3,27,15,15,6
3,28,15,15,6
3,29,15,15,6
3,30,15,15,6
3,31,15,15,6
3,32,15,15,6
3,33,15,15,6
3,34,15,15,6
3,35,15,15,6
3,36,15,15,6
3,37,15,15,6
3,38,15,15,6
3,39,15,15,6
3,40,15,15,6
3,41,15,15,6
3,42,15,15,6
3,43,15,15,6
3,44,15,15,6
3,45,15,15,6
3,46,15,15,6
3,47,15,15,6
3,48,15,15,6
3,49,15,15,6
3,50,15,15,6
3,51,15,15,6
3,52,15,15,6
3,53,15,15,6
3,54,15,15,6
3,55,15,15,6
3,56,15,15,6
3,57,15,15,6
3,58,15,15,6
3,59,15,15,6
3,60,15,15,6
3,61,15,15,6
3,62,15,15,6
3,63,15,15,6
3,64,15,15,6
3,65,15,15,6
3,66,15,15,6
3,67,15,15,6
3,68,15,15,6
3,69,15,15,6
3,70,15,15,6
3,71,15,15,6
3,72,15,15,6
3,73,15,15,6
3,74,15,15,6
3,75,15,15,6
3,76,15,15,6
3,77,15,15,6
3,78,15,15,6
3,79,15,15,6
3,80,15,15,6
3,81,15,15,6
3,82,15,15,6
3,83,15,15,6
3,84,15,15,6
3,85,15,15,6
3,86,15,15,6
3,87,15,15,6
3,88,15,15,6
3,89,15,15,6
3,90,15,15,6
3,91,15,15,6
3,92,15,15,6
3,93,15,15,6
3,94,15,15,6
3,95,15,15,6
3,96,15,15,6
3,97,15,15,6
3,98,15,15,6
3,99,15,15,6
3,100,15,15,6
4,1,14,14,6
4,2,14,14,6
4,3,14,14,6
4,4,14,14,6
4,5,14,14,6
4,6,14,14,6
4,7,14,14,6
4,8,14,14,6
4,9,14,14,6
4,10,14,14,6
4,11,14,14,6
4,12,14,14,6
4,13,14,14,6
4,14,15,15,5
4,15,15,15,5
4,16,15,15,5
4,17,15,15,5
4,18,15,15,5
4,19,15,15,5
4,20,15,15,5
4,21,15,15,5
4,22,15,15,5
4,23,15,15,5
4,24,15,15,5
4,25,15,15,5
4,26,15,15,5
4,27,15,15,5
4,28,15,15,5
4,29,15,15,5
4,30,15,15,5
4,31,15,15,5
4,32,15,15,5
4,33,15,15,5
4,34,15,15,5
4,35,15,15,5
4,36,15,15,5
4,37,15,15,5
4,38,15,15,5
4,39,15,15,5
4,40,15,15,5
4,41,15,15,5
4,42,15,15,5
4,43,15,15,5
4,44,15,15,5
4,45,15,15,5
4,46,15,15,5
4,47,15,15,5
4,48,15,15,5
4,49,15,15,5
4,50,15,15,5
4,51,15,15,5
4,52,15,15,5
4,53,15,15,5
4,54,15,15,5
4,55,15,15,5
4,56,15,15,5
4,57,15,15,5
4,58,15,15,5
4,59,15,15,5
4,60,15,15,5
4,61,15,15,5
4,62,15,15,5
4,63,15,15,5
4,64,15,15,5
4,65,15,15,5
4,66,15,15,5
4,67,15,15,5
4,68,15,15,5
4,69,15,15,5
4,70,15,15,5
4,71,15,15,5
4,72,15,15,5
4,73,15,15,5
4,74,15,15,5
4,75,15,15,5
4,76,15,15,5
4,77,15,15,5
4,78,15,15,5
4,79,15,15,5
4,80,15,15,5
4,81,15,15,5
4,82,15,15,5
4,83,15,15,5
4,84,15,15,5
4,85,15,15,5
4,86,15,15,5
4,87,15,15,5
4,88,15,15,5
4,89,15,15,5
4,90,15,15,5
4,91,15,15,5
4,92,15,15,5
4,93,15,15,5
4,94,15,15,5
4,95,15,15,5
4,96,15,15,5
4,97,15,15,5
4,98,15,15,5
4,99,15,15,5
4,100,15,15,5
5,1,14,14,7
5,2,14,14,7
5,3,14,14,7
5,4,14,14,7
5,5,14,14,7
5,6,14,14,7
5,7,14,14,7
5,8,14,14,7
5,9,15,15,6
5,10,15,15,6
5,11,15,15,6
5,12,15,15,6
5,13,15,15,6
5,14,15,15,6
5,15,15,15,6
5,16,15,15,6
5,17,15,15,6
5,18,15,15,6
5,19,15,15,6
5,20,15,15,6
5,21,15,15,6
5,22,15,15,6
5,23,15,15,6
5,24,15,15,6
5,25,15,15,6
5,26,15,15,6
5,27,15,15,6
5,28,15,15,6
5,29,15,15,6
5,30,15,15,6
5,31,15,15,6
5,32,15,15,6
5,33,15,15,6
5,34,15,15,6
5,35,15,15,6
5,36,15,15,6
5,37,15,15,6
5,38,15,15,6
5,39,15,15,6
5,40,15,15,6
5,41,15,15,6
5,42,15,15,6
5,43,15,15,6
5,44,15,15,6
5,45,15,15,6
5,46,15,15,6
5,47,15,15,6
5,48,15,15,6
5,49,15,15,6
5,50,15,15,6
5,51,15,15,6
5,52,15,15,6
5,53,15,15,6
5,54,15,15,6
5,55,15,15,6
5,56,15,15,6
5,57,15,15,6
5,58,15,15,6
5,59,15,15,6
5,60,15,15,6
5,61,15,15,6
5,62,15,15,6
5,63,15,15,6
5,64,15,15,6
5,65,15,15,6
5,66,15,15,6
5,67,15,15,6
5,68,15,15,6
5,69,15,15,6
5,70,15,15,6
5,71,15,15,6
5,72,15,15,6
5,73,15,15,6
5,74,15,15,6
5,75,15,15,6
5,76,15,15,6
5,77,15,15,6
5,78,15,15,6
5,79,15,15,6
5,80,15,15,6
5,81,15,15,6
5,82,15,15,6
5,83,15,15,6
5,84,15,15,6
5,85,15,15,6
5,86,15,15,6
5,87,15,15,6
5,88,15,15,6
5,89,15,15,6
5,90,15,15,6
5,91,15,15,6
5,92,15,15,6
5,93,15,15,6
5,94,15,15,6
5,95,15,15,6
5,96,15,15,6
5,97,15,15,6
5,98,15,15,6
5,99,15,15,6
5,100,15,15,6
6,1,14,14,4
6,2,14,14,4
6,3,14,14,4
6,4,14,14,4
6,5,14,14,4
6,6,14,14,4
6,7,14,14,4
6,8,14,14,4
6,9,14,14,4
6,10,14,14,4
6,11,15,15,4
6,12,15,15,4
6,13,15,15,4
6,14,15,15,4
6,15,15,15,4
6,16,15,15,4
6,17,15,15,4
6,18,15,15,4
6,19,15,15,4
6,20,15,15,4
6,21,15,15,4
6,22,15,15,4
6,23,15,15,4
6,24,15,15,4
6,25,15,15,4
6,26,15,15,4
6,27,15,15,4
6,28,15,15,4
6,29,15,15,4
6,30,15,15,4
6,31,15,15,4
6,32,15,15,4
6,33,15,15,4
6,34,15,15,4
6,35,15,15,4
6,36,15,15,4
6,37,15,15,4
6,38,15,15,4
6,39,15,15,4
6,40,15,15,4
6,41,15,15,4
6,42,15,15,4
6,43,15,15,4
6,44,15,15,4
6,45,15,15,4
6,46,15,15,4
6,47,15,15,4
6,48,15,15,4
6,49,15,15,4
6,50,15,15,4
6,51,15,15,4
6,52,15,15,4
6,53,15,15,4
6,54,15,15,4
6,55,15,15,4
6,56,15,15,4
6,57,15,15,4
6,58,15,15,4
6,59,15,15,4
6,60,15,15,4
6,61,15,15,4
6,62,15,15,4
6,63,15,15,4
6,64,15,15,4
6,65,15,15,4
6,66,15,15,4
6,67,15,15,4
6,68,15,15,4
6,69,15,15,4
6,70,15,15,4
6,71,15,15,4
6,72,15,15,4
6,73,15,15,4
6,74,15,15,4
6,75,15,15,4
6,76,15,15,4
6,77,15,15,4
6,78,15,15,4
6,79,15,15,4
6,80,15,15,4
6,81,15,15,4
6,82,15,15,4
6,83,15,15,4
6,84,15,15,4
6,85,15,15,4
6,86,15,15,4
6,87,15,15,4
6,88,15,15,4
6,89,15,15,4
6,90,15,15,4
6,91,15,15,4
6,92,15,15,4
6,93,15,15,4
6,94,15,15,4
6,95,15,15,4
6,96,15,15,4
6,97,15,15,4
6,98,15,15,4
6,99,15,15,4
6,100,15,15,4
7,1,14,14,4
7,2,14,14,4
7,3,14,14,4
7,4,14,14,4
7,5,14,14,4
7,6,14,14,4
7,7,14,14,4
7,8,14,14,4
7,9,15,15,4
7,10,15,15,4
7,11,15,15,4
7,12,15,15,4
7,13,15,15,4
7,14,15,15,4
7,15,15,15,4
7,16,15,15,4
7,17,15,15,4
7,18,15,15,4
7,19,15,15,4
7,20,15,15,4
7,21,15,15,4
7,22,15,15,4
7,23,15,15,4
7,24,15,15,4
7,25,15,15,4
7,26,15,15,4
7,27,15,15,4
7,28,15,15,4
7,29,15,15,4
7,30,15,15,4
7,31,15,15,4
7,32,15,15,4
7,33,15,15,4
7,34,15,15,4
7,35,15,15,4
7,36,15,15,4
7,37,15,15,4
7,38,15,15,4
7,39,15,15,4
7,40,15,15,4
7,41,15,15,4
7,42,15,15,4
7,43,15,15,4
7,44,15,15,4
7,45,15,15,4
7,46,15,15,4
7,47,15,15,4
7,48,15,15,4
7,49,15,15,4
7,50,15,15,4
7,51,15,15,4
7,52,15,15,4
7,53,15,15,4
7,54,15,15,4
7,55,15,15,4
7,56,15,15,4
7,57,15,15,4
7,58,15,15,4
7,59,15,15,4
7,60,15,15,4
7,61,15,15,4
7,62,15,15,4
7,63,15,15,4
7,64,15,15,4
7,65,15,15,4
7,66,15,15,4
7,67,15,15,4
7,68,15,15,4
7,69,15,15,4
7,70,15,15,4
7,71,15,15,4
7,72,15,15,4
7,73,15,15,4
7,74,15,15,4
7,75,15,15,4
7,76,15,15,4
7,77,15,15,4
7,78,15,15,4
7,79,15,15,4
7,80,15,15,4
7,81,15,15,4
7,82,15,15,4
7,83,15,15,4
7,84,15,15,4
7,85,15,15,4
7,86,15,15,4
7,87,15,15,4
7,88,15,15,4
7,89,15,15,4
7,90,15,15,4
7,91,15,15,4
7,92,15,15,4
7,93,15,15,4
7,94,15,15,4
7,95,15,15,4
7,96,15,15,4
7,97,15,15,4
7,98,15,15,4
7,99,15,15,4
7,100,15,15,4
8,1,14,14,6
8,2,14,14,6
8,3,14,14,6
8,4,14,14,6
8,5,14,14,6
8,6,14,14,6
8,7,14,14,6
8,8,14,14,6
8,9,14,14,6
8,10,14,14,6
8,11,14,14,6
8,12,14,14,6
8,13,14,14,6
8,14,14,14,6
8,15,14,14,6
8,16,14,14,6
8,17,14,14,6
8,18,14,14,6
8,19,14,14,6
8,20,14,14,6
8,21,14,14,6
8,22,14,14,6
8,23,14,14,6
8,24,14,14,6
8,25,14,14,6
8,26,14,14,6
8,27,14,14,6
8,28,14,14,6
8,29,14,14,6
8,30,14,14,6
8,31,14,14,6
8,32,14,14,6
8,33,14,14,6
8,34,14,14,6
8,35,14,14,6
8,36,14,14,6
8,37,14,14,6
8,38,14,14,6
8,39,14,14,6
8,40,14,14,6
8,41,14,14,6
8,42,14,14,6
8,43,14,14,6
8,44,14,14,6
8,45,14,14,6
8,46,14,14,6
8,47,14,14,6
8,48,14,14,6
8,49,14,14,6
8,50,14,14,6
8,51,14,14,6
8,52,15,15,4
8,53,15,15,4
8,54,15,15,4
8,55,15,15,4
8,56,15,15,4
8,57,15,15,4
8,58,15,15,4
8,59,15,15,4
8,60,15,15,4
8,61,15,15,4
8,62,15,15,4
8,63,15,15,4
8,64,15,15,4
8,65,15,15,4
8,66,15,15,4
8,67,15,15,4
8,68,15,15,4
8,69,15,15,4
8,70,15,15,4
8,71,15,15,4
8,72,15,15,4
8,73,15,15,4
8,74,15,15,4
8,75,15,15,4
8,76,15,15,4
8,77,15,15,4
8,78,15,15,4
8,79,15,15,4
8,80,15,15,4
8,81,15,15,4
8,82,15,15,4
8,83,15,15,4
8,84,15,15,4
8,85,15,15,4
8,86,15,15,4
8,87,15,15,4
8,88,15,15,4
8,89,15,15,4
8,90,15,15,4
8,91,15,15,4
8,92,15,15,4
8,93,15,15,4
8,94,15,15,4
8,95,15,15,4
8,96,15,15,4
8,97,15,15,4
8,98,15,15,4
8,99,15,15,4
8,100,15,15,4
9,1,14,14,3
9,2,14,14,3
9,3,14,14,3
9,4,14,14,3
9,5,14,14,3
9,6,14,14,3
9,7,14,14,3
9,8,15,15,5
9,9,15,15,5
9,10,15,15,5
9,11,15,15,5
9,12,15,15,5
9,13,15,15,5
9,14,15,15,5
9,15,15,15,5
9,16,15,15,5
9,17,15,15,5
9,18,15,15,5
9,19,15,15,5
9,20,15,15,5
9,21,15,15,5
9,22,15,15,5
9,23,15,15,5
9,24,15,15,5
9,25,15,15,5
9,26,15,15,5
9,27,15,15,5
9,28,15,15,5
9,29,15,15,5
9,30,15,15,5
9,31,15,15,5
9,32,15,15,5
9,33,15,15,5
9,34,15,15,5
9,35,15,15,5
9,36,15,15,5
9,37,15,15,5
9,38,15,15,5
9,39,15,15,5
9,40,15,15,5
9,41,15,15,5
9,42,15,15,5
9,43,15,15,5
9,44,15,15,5
9,45,15,15,5
9,46,15,15,5
9,47,15,15,5
9,48,15,15,5
9,49,15,15,5
9,50,15,15,5
9,51,15,15,5
9,52,15,15,5
9,53,15,15,5
9,54,15,15,5
9,55,15,15,5
9,56,15,15,5
9,57,15,15,5
9,58,15,15,5
9,59,15,15,5
9,60,15,15,5
9,61,15,15,5
9,62,15,15,5
9,63,15,15,5
9,64,15,15,5
9,65,15,15,5
9,66,15,15,5
9,67,15,15,5
9,68,15,15,5
9,69,15,15,5
9,70,15,15,5
9,71,15,15,5
9,72,15,15,5
9,73,15,15,5
9,74,15,15,5
9,75,15,15,5
9,76,15,15,5
9,77,15,15,5
9,78,15,15,5
9,79,15,15,5
9,80,15,15,5
9,81,15,15,5
9,82,15,15,5
9,83,15,15,5
9,84,15,15,5
9,85,15,15,5
9,86,15,15,5
9,87,15,15,5
9,88,15,15,5
9,89,15,15,5
9,90,15,15,5
9,91,21,16,7
9,92,21,16,7
9,93,21,16,7
9,94,21,16,7
9,95,21,16,7
9,96,21,16,7
9,97,21,16,7
9,98,21,16,7
9,99,21,16,7
9,100,21,16,7
10,1,14,14,2
10,2,14,14,2
10,3,14,14,2
10,4,14,14,2
10,5,14,14,2
10,6,14,14,2
10,7,22,16,6
10,8,22,16,6
10,9,22,16,6
10,10,22,16,6
10,11,22,16,6
10,12,22,16,6
10,13,22,16,6
10,14,22,16,6
10,15,22,16,6
10,16,22,16,6
10,17,22,16,6
10,18,22,16,6
10,19,22,16,6
10,20,22,16,6
10,21,22,16,6
10,22,22,16,6
10,23,22,16,6
10,24,22,16,6
10,25,22,16,6
10,26,22,16,6
10,27,22,16,6
10,28,22,16,6
10,29,22,16,6
10,30,22,16,6
10,31,22,16,6
10,32,22,16,6
10,33,22,16,6
10,34,22,16,6
10,35,22,16,6
10,36,22,16,6
10,37,22,16,6
10,38,22,16,6
10,39,22,16,6
10,40,22,16,6
10,41,22,16,6
10,42,22,16,6
10,43,22,16,6
10,44,22,16,6
10,45,22,16,6
10,46,22,16,6
10,47,22,16,6
10,48,22,16,6
10,49,22,16,6
10,50,22,16,6
10,51,22,16,6
10,52,22,16,6
10,53,22,16,6
10,54,22,16,6
10,55,22,16,6
10,56,22,16,6
10,57,22,16,6
10,58,22,16,6
10,59,22,16,6
10,60,22,16,6
10,61,22,16,6
10,62,22,16,6
10,63,22,16,6
10,64,22,16,6
10,65,22,16,6
10,66,22,16,6
10,67,22,16,6
10,68,22,16,6
10,69,22,16,6
10,70,22,16,6
10,71,22,16,6
10,72,22,16,6
10,73,22,16,6
10,74,22,16,6
10,75,22,16,6
10,76,22,16,6
10,77,22,16,6
10,78,22,16,6
10,79,22,16,6
10,80,22,16,6
10,81,22,16,6
10,82,22,16,6
10,83,22,16,6
10,84,22,16,6
10,85,22,16,6
10,86,22,16,6
10,87,22,16,6
10,88,22,16,6
10,89,22,16,6
10,90,22,16,6
10,91,22,16,6
10,92,22,16,6
10,93,22,16,6
10,94,22,16,6
10,95,22,16,6
10,96,22,16,6
10,97,22,16,6
10,98,22,16,6
10,99,22,16,6
10,100,22,16,6
