Run_ID,Iteration,Best_Fitness,Correct_Outputs,Active_Gates
1,1,13,13,5
1,2,13,13,5
1,3,13,13,5
1,4,13,13,5
1,5,13,13,5
1,6,13,13,5
1,7,13,13,5
1,8,13,13,5
1,9,13,13,5
1,10,13,13,5
1,11,13,13,5
1,12,13,13,5
1,13,13,13,5
1,14,13,13,5
1,15,13,13,5
1,16,13,13,5
1,17,13,13,5
1,18,13,13,5
1,19,13,13,5
1,20,13,13,5
1,21,13,13,5
1,22,13,13,5
1,23,13,13,5
1,24,13,13,5
1,25,13,13,5
1,26,13,13,5
1,27,13,13,5
1,28,13,13,5
1,29,13,13,5
1,30,13,13,5
1,31,13,13,5
1,32,13,13,5
1,33,13,13,5
1,34,13,13,5
1,35,13,13,5
1,36,13,13,5
1,37,13,13,5
1,38,13,13,5
1,39,13,13,5
1,40,13,13,5
1,41,13,13,5
1,42,13,13,5
1,43,13,13,5
1,44,13,13,5
1,45,13,13,5
1,46,13,13,5
1,47,13,13,5
1,48,13,13,5
1,49,13,13,5
1,50,13,13,5
1,51,13,13,5
1,52,13,13,5
1,53,13,13,5
1,54,13,13,5
1,55,13,13,5
1,56,13,13,5
1,57,13,13,5
1,58,13,13,5
1,59,14,14,4
1,60,15,15,4
1,61,15,15,4
1,62,15,15,4
1,63,15,15,4
1,64,15,15,4
1,65,15,15,4
1,66,15,15,4
1,67,15,15,4
1,68,15,15,4
1,69,15,15,4
1,70,15,15,4
1,71,15,15,4
1,72,15,15,4
1,73,15,15,4
1,74,15,15,4
1,75,15,15,4
1,76,15,15,4
1,77,15,15,4
1,78,15,15,4
1,79,15,15,4
1,80,15,15,4
1,81,15,15,4
1,82,15,15,4
1,83,15,15,4
1,84,15,15,4
1,85,15,15,4
1,86,15,15,4
1,87,15,15,4
1,88,15,15,4
1,89,15,15,4
1,90,15,15,4
1,91,15,15,4
1,92,15,15,4
1,93,15,15,4
1,94,15,15,4
1,95,15,15,4
1,96,15,15,4
1,97,15,15,4
1,98,15,15,4
1,99,15,15,4
1,100,15,15,4
2,1,14,14,6
2,2,14,14,6
2,3,15,15,6
2,4,15,15,6
2,5,15,15,6
2,6,15,15,6
2,7,15,15,6
2,8,15,15,6
2,9,15,15,6
2,10,15,15,6
2,11,15,15,6
2,12,15,15,6
2,13,15,15,6
2,14,15,15,6
2,15,15,15,6
2,16,15,15,6
2,17,15,15,6
2,18,15,15,6
2,19,15,15,6
2,20,15,15,6
2,21,15,15,6
2,22,15,15,6
2,23,15,15,6
2,24,15,15,6
2,25,15,15,6
2,26,15,15,6
2,27,15,15,6
2,28,15,15,6
2,29,15,15,6
2,30,15,15,6
2,31,15,15,6
2,32,15,15,6
2,33,15,15,6
2,34,15,15,6
2,35,15,15,6
2,36,15,15,6
2,37,15,15,6
2,38,15,15,6
2,39,15,15,6
2,40,15,15,6
2,41,15,15,6
2,42,15,15,6
2,43,15,15,6
2,44,15,15,6
2,45,15,15,6
2,46,15,15,6
2,47,15,15,6
2,48,15,15,6
2,49,15,15,6
2,50,15,15,6
2,51,15,15,6
2,52,15,15,6
2,53,15,15,6
2,54,15,15,6
2,55,15,15,6
2,56,15,15,6
2,57,15,15,6
2,58,15,15,6
2,59,15,15,6
2,60,15,15,6
2,61,15,15,6
2,62,15,15,6
2,63,15,15,6
2,64,15,15,6
2,65,15,15,6
2,66,15,15,6
2,67,15,15,6
2,68,15,15,6
2,69,15,15,6
2,70,15,15,6
2,71,15,15,6
2,72,15,15,6
2,73,15,15,6
2,74,15,15,6
2,75,15,15,6
2,76,15,15,6
2,77,15,15,6
2,78,15,15,6
2,79,15,15,6
2,80,15,15,6
2,81,15,15,6
2,82,15,15,6
2,83,15,15,6
2,84,15,15,6
2,85,15,15,6
2,86,15,15,6
2,87,15,15,6
2,88,15,15,6
2,89,15,15,6
2,90,15,15,6
2,91,15,15,6
2,92,15,15,6
2,93,15,15,6
2,94,15,15,6
2,95,15,15,6
2,96,15,15,6
2,97,15,15,6
2,98,15,15,6
2,99,15,15,6
2,100,15,15,6
3,1,12,12,3
3,2,12,12,3
3,3,12,12,3
3,4,13,13,4
3,5,13,13,4
3,6,13,13,4
3,7,14,14,3
3,8,14,14,3
3,9,14,14,3
3,10,14,14,3
3,11,15,15,4
3,12,15,15,4
3,13,15,15,4
3,14,15,15,4
3,15,15,15,4
3,16,15,15,4
3,17,15,15,4
3,18,15,15,4
3,19,15,15,4
3,20,15,15,4
3,21,15,15,4
3,22,15,15,4
3,23,15,15,4
3,24,15,15,4
3,25,15,15,4
3,26,15,15,4
3,27,15,15,4
3,28,15,15,4
3,29,15,15,4
3,30,15,15,4
3,31,15,15,4
3,32,15,15,4
3,33,15,15,4
3,34,15,15,4
3,35,15,15,4
3,36,15,15,4
3,37,15,15,4
