Run_ID,Iteration,Best_Fitness,Correct_Outputs,Active_Gates
1,1,7,7,3
1,2,7,7,3
1,3,7,7,3
1,4,7,7,3
1,5,7,7,3
1,6,7,7,3
1,7,7,7,3
1,8,7,7,3
1,9,7,7,3
1,10,7,7,3
1,11,7,7,3
1,12,7,7,3
1,13,7,7,3
1,14,7,7,3
1,15,7,7,3
1,16,7,7,3
1,17,7,7,3
1,18,7,7,3
1,19,7,7,3
1,20,7,7,3
1,21,7,7,3
1,22,7,7,3
1,23,7,7,3
1,24,7,7,3
1,25,7,7,3
1,26,7,7,3
1,27,7,7,3
1,28,7,7,3
1,29,7,7,3
1,30,7,7,3
1,31,7,7,3
1,32,7,7,3
1,33,7,7,3
1,34,7,7,3
1,35,7,7,3
1,36,7,7,3
1,37,7,7,3
1,38,7,7,3
1,39,7,7,3
1,40,7,7,3
1,41,7,7,3
1,42,7,7,3
1,43,7,7,3
1,44,7,7,3
1,45,7,7,3
1,46,7,7,3
1,47,7,7,3
1,48,7,7,3
1,49,7,7,3
1,50,7,7,3
1,51,7,7,3
1,52,7,7,3
1,53,7,7,3
1,54,7,7,3
1,55,7,7,3
1,56,7,7,3
1,57,7,7,3
1,58,7,7,3
1,59,7,7,3
1,60,7,7,3
1,61,7,7,3
1,62,7,7,3
1,63,7,7,3
1,64,7,7,3
1,65,7,7,3
1,66,7,7,3
1,67,7,7,3
1,68,7,7,3
1,69,7,7,3
1,70,7,7,3
1,71,7,7,3
1,72,7,7,3
1,73,7,7,3
1,74,7,7,3
1,75,7,7,3
1,76,7,7,3
1,77,7,7,3
1,78,7,7,3
1,79,7,7,3
1,80,7,7,3
1,81,7,7,3
1,82,7,7,3
1,83,7,7,3
1,84,7,7,3
1,85,7,7,3
1,86,7,7,3
1,87,7,7,3
1,88,7,7,3
1,89,7,7,3
1,90,7,7,3
1,91,7,7,3
1,92,7,7,3
1,93,7,7,3
1,94,7,7,3
1,95,7,7,3
1,96,7,7,3
1,97,7,7,3
1,98,7,7,3
1,99,7,7,3
1,100,7,7,3
2,1,7,7,5
2,2,7,7,5
2,3,7,7,5
2,4,7,7,5
2,5,7,7,5
2,6,7,7,5
2,7,7,7,5
2,8,12,8,8
2,9,12,8,8
2,10,16,8,4
2,11,16,8,4
2,12,16,8,4
2,13,16,8,4
2,14,16,8,4
2,15,16,8,4
2,16,16,8,4
2,17,16,8,4
2,18,16,8,4
2,19,16,8,4
2,20,16,8,4
2,21,16,8,4
2,22,16,8,4
2,23,16,8,4
2,24,16,8,4
2,25,16,8,4
2,26,16,8,4
2,27,16,8,4
2,28,16,8,4
2,29,16,8,4
2,30,16,8,4
2,31,16,8,4
2,32,16,8,4
2,33,16,8,4
2,34,16,8,4
2,35,16,8,4
2,36,16,8,4
2,37,16,8,4
2,38,16,8,4
2,39,16,8,4
2,40,16,8,4
2,41,16,8,4
2,42,16,8,4
2,43,16,8,4
2,44,16,8,4
2,45,16,8,4
2,46,16,8,4
2,47,16,8,4
2,48,16,8,4
2,49,16,8,4
2,50,16,8,4
2,51,16,8,4
2,52,16,8,4
2,53,16,8,4
2,54,16,8,4
2,55,16,8,4
2,56,16,8,4
2,57,16,8,4
2,58,16,8,4
2,59,16,8,4
2,60,16,8,4
2,61,16,8,4
2,62,16,8,4
2,63,16,8,4
2,64,16,8,4
2,65,16,8,4
2,66,16,8,4
2,67,16,8,4
2,68,16,8,4
2,69,16,8,4
2,70,16,8,4
2,71,16,8,4
2,72,16,8,4
2,73,16,8,4
2,74,16,8,4
2,75,16,8,4
2,76,16,8,4
2,77,16,8,4
2,78,16,8,4
2,79,16,8,4
2,80,16,8,4
2,81,16,8,4
2,82,16,8,4
2,83,16,8,4
2,84,16,8,4
2,85,16,8,4
2,86,16,8,4
2,87,16,8,4
2,88,16,8,4
2,89,16,8,4
2,90,16,8,4
2,91,16,8,4
2,92,16,8,4
2,93,16,8,4
2,94,16,8,4
2,95,16,8,4
2,96,16,8,4
2,97,16,8,4
2,98,16,8,4
2,99,16,8,4
2,100,16,8,4
3,1,7,7,3
3,2,7,7,3
3,3,7,7,3
3,4,7,7,3
3,5,7,7,3
3,6,7,7,3
